Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
23-Mar-22,EQ,"17,535.00","17,550.00","17,261.00","17,429.25","17,375.00","17,344.20","17,432.19","20,609.15","16,116.00",59279,"1,03,33,62,908.60",22676
22-Mar-22,EQ,"17,727.00","17,869.95","17,253.65","17,876.45","17,402.00","17,429.25","17,382.57","20,609.15","16,116.00",140224,"2,43,74,52,817.35",39048
21-Mar-22,EQ,"18,350.00","18,370.00","17,813.50","18,284.20","17,851.35","17,876.45","18,019.30","20,609.15","16,116.00",40335,"72,68,08,406.15",13623
17-Mar-22,EQ,"17,785.95","18,374.85","17,785.95","17,823.40","18,300.00","18,284.20","18,109.96","20,609.15","16,070.00",100890,"1,82,71,13,798.75",21152
16-Mar-22,EQ,"17,610.00","17,885.50","17,471.00","17,461.60","17,760.00","17,823.40","17,689.22","20,609.15","16,070.00",48390,"85,59,81,163.55",14376
15-Mar-22,EQ,"17,420.00","17,560.00","17,245.05","17,367.20","17,482.40","17,461.60","17,416.20","20,609.15","16,070.00",62211,"1,08,34,79,211.80",20277
14-Mar-22,EQ,"17,477.45","17,477.45","17,158.00","17,327.45","17,420.15","17,367.20","17,292.34","20,609.15","16,070.00",38665,"66,86,08,328.95",13474
11-Mar-22,EQ,"17,600.00","17,618.05","17,230.00","17,649.10","17,345.00","17,327.45","17,399.52","20,609.15","16,070.00",73279,"1,27,50,19,354.40",19006
10-Mar-22,EQ,"17,300.00","17,685.25","17,221.00","17,145.60","17,580.00","17,649.10","17,484.60","20,609.15","16,070.00",66489,"1,16,25,33,632.85",19804
09-Mar-22,EQ,"17,380.00","17,380.00","17,065.65","17,263.30","17,150.00","17,145.60","17,155.87","20,609.15","16,070.00",71122,"1,22,01,59,610.80",22806
08-Mar-22,EQ,"17,300.00","17,530.00","16,965.00","17,342.05","17,190.00","17,263.30","17,215.35","20,609.15","16,070.00",97724,"1,68,23,53,309.35",34359
07-Mar-22,EQ,"17,100.00","17,407.75","17,040.00","17,391.85","17,272.20","17,342.05","17,270.14","20,609.15","16,070.00",66542,"1,14,91,89,520.75",19851
04-Mar-22,EQ,"17,300.00","17,544.05","17,021.00","17,436.50","17,408.50","17,391.85","17,339.72","20,609.15","16,070.00",51705,"89,65,50,035.15",16867
03-Mar-22,EQ,"17,880.00","17,880.00","17,389.55","17,844.60","17,446.00","17,436.50","17,579.73","20,609.15","16,070.00",66964,"1,17,72,09,238.75",18599
02-Mar-22,EQ,"17,600.00","17,889.40","17,457.05","17,639.15","17,811.50","17,844.60","17,671.73","20,609.15","16,070.00",86631,"1,53,09,19,582.05",27637
28-Feb-22,EQ,"17,700.00","17,769.30","17,330.00","17,715.10","17,582.05","17,639.15","17,482.43","20,609.15","16,070.00",157873,"2,76,00,04,438.05",30738
25-Feb-22,EQ,"17,800.00","17,894.95","17,600.00","17,744.75","17,710.00","17,715.10","17,720.11","20,609.15","16,002.10",80989,"1,43,51,34,291.80",21148
24-Feb-22,EQ,"17,730.00","17,968.70","17,560.00","17,926.65","17,750.00","17,744.75","17,707.23","20,609.15","16,002.10",112105,"1,98,50,68,653.50",27311
23-Feb-22,EQ,"18,111.00","18,209.55","17,835.00","18,111.00","17,903.00","17,926.65","18,008.34","20,609.15","16,002.10",59248,"1,06,69,58,104.75",15596
22-Feb-22,EQ,"17,985.00","18,193.35","17,739.65","18,106.10","18,009.30","18,111.00","18,031.65","20,609.15","16,002.10",63087,"1,13,75,62,699.00",18596
21-Feb-22,EQ,"17,977.00","18,160.00","17,825.00","18,009.30","18,079.85","18,106.10","18,012.73","20,609.15","16,002.10",37036,"66,71,19,422.25",12254
18-Feb-22,EQ,"17,988.00","18,232.40","17,811.10","18,126.00","17,972.00","18,009.30","18,038.88","20,609.15","16,002.10",96328,"1,73,76,49,191.80",21607
17-Feb-22,EQ,"18,400.00","18,400.00","17,960.15","18,223.80","18,099.00","18,126.00","18,208.14","20,609.15","16,002.10",113840,"2,07,28,14,563.40",28118
16-Feb-22,EQ,"18,167.00","18,397.40","18,033.50","18,187.10","18,250.00","18,223.80","18,205.65","20,609.15","16,002.10",40410,"73,56,90,154.00",13070
15-Feb-22,EQ,"17,670.25","18,323.25","17,571.45","17,670.25","18,175.00","18,187.10","18,088.64","20,609.15","16,002.10",50170,"90,75,07,222.30",17436
14-Feb-22,EQ,"17,716.00","17,800.25","17,429.80","17,815.20","17,628.70","17,670.25","17,644.77","20,609.15","16,002.10",42917,"75,72,60,710.80",18305
11-Feb-22,EQ,"18,135.00","18,135.00","17,620.00","18,139.85","17,836.35","17,815.20","17,738.63","20,609.15","16,002.10",95980,"1,70,25,53,348.20",31410
10-Feb-22,EQ,"18,101.00","18,212.90","18,010.00","18,135.05","18,113.55","18,139.85","18,112.85","20,609.15","16,002.10",50422,"91,32,86,230.05",17146
09-Feb-22,EQ,"18,090.00","18,237.15","18,021.45","18,087.15","18,164.15","18,135.05","18,114.99","20,609.15","16,002.10",48243,"87,39,21,395.95",16014
08-Feb-22,EQ,"18,205.00","18,214.25","17,990.00","18,072.75","18,082.00","18,087.15","18,072.26","20,609.15","16,002.10",39385,"71,17,76,122.80",15260
07-Feb-22,EQ,"18,331.65","18,420.00","17,911.00","18,331.65","18,078.00","18,072.75","18,066.75","20,609.15","16,002.10",48469,"87,56,77,165.95",17590
04-Feb-22,EQ,"18,400.00","18,400.00","18,202.80","18,306.60","18,365.00","18,331.65","18,324.06","20,609.15","16,002.10",44924,"82,31,90,147.50",15444
03-Feb-22,EQ,"18,420.00","18,579.65","18,261.10","18,500.65","18,297.00","18,306.60","18,337.53","20,609.15","16,002.10",34354,"62,99,67,558.90",14607
02-Feb-22,EQ,"18,820.00","18,850.00","18,440.65","18,671.70","18,515.00","18,500.65","18,538.39","20,609.15","16,002.10",60416,"1,12,00,15,360.30",16971
01-Feb-22,EQ,"18,600.00","18,778.20","18,421.00","18,521.55","18,704.45","18,671.70","18,655.34","20,609.15","16,002.10",26791,"49,97,95,149.15",12821
31-Jan-22,EQ,"18,428.00","18,639.90","18,428.00","18,384.40","18,480.45","18,521.55","18,533.16","20,609.15","16,002.10",29761,"55,15,65,505.30",13216
28-Jan-22,EQ,"18,400.00","18,649.00","18,328.25","18,385.45","18,389.05","18,384.40","18,475.21","20,609.15","16,002.10",37423,"69,13,97,733.60",13301
27-Jan-22,EQ,"18,550.00","18,790.00","18,217.75","18,790.75","18,350.00","18,385.45","18,393.95","20,609.15","16,002.10",54259,"99,80,37,250.85",22068
25-Jan-22,EQ,"18,573.15","18,884.05","18,312.95","18,717.75","18,792.00","18,790.75","18,631.68","20,609.15","16,002.10",57880,"1,07,84,01,632.35",18446
24-Jan-22,EQ,"18,974.25","19,040.00","18,600.00","18,974.25","18,660.00","18,717.75","18,847.41","20,609.15","16,002.10",53437,"1,00,71,49,151.25",18324
21-Jan-22,EQ,"18,660.00","19,062.25","18,610.05","18,734.10","18,945.05","18,974.25","18,784.78","20,609.15","16,002.10",55241,"1,03,76,89,928.40",16307
20-Jan-22,EQ,"18,800.00","19,080.00","18,605.05","18,937.00","18,776.85","18,734.10","18,834.75","20,609.15","16,002.10",79056,"1,48,90,00,243.65",25578
19-Jan-22,EQ,"19,370.00","19,444.95","18,572.10","19,379.60","19,017.35","18,937.00","19,043.44","20,609.15","16,002.10",82383,"1,56,88,55,709.20",17885
18-Jan-22,EQ,"19,282.00","19,450.00","19,188.00","19,333.20","19,409.15","19,379.60","19,289.51","20,609.15","16,002.10",36208,"69,84,34,565.85",13359
17-Jan-22,EQ,"19,400.00","19,515.00","19,111.10","19,400.15","19,294.45","19,333.20","19,335.72","20,609.15","16,002.10",36403,"70,38,78,255.40",11891
14-Jan-22,EQ,"19,714.40","19,719.35","19,270.00","19,714.40","19,392.00","19,400.15","19,403.52","20,609.15","16,002.10",37190,"72,16,16,763.00",13171
13-Jan-22,EQ,"19,750.00","19,750.00","19,600.00","19,707.10","19,750.00","19,714.40","19,660.58","20,609.15","16,002.10",35383,"69,56,50,220.85",12027
12-Jan-22,EQ,"19,850.00","19,850.00","19,660.00","19,761.95","19,698.05","19,707.10","19,731.90","20,609.15","16,002.10",23711,"46,78,63,091.85",8532
11-Jan-22,EQ,"19,550.00","19,825.00","19,550.00","19,708.00","19,761.10","19,761.95","19,729.36","20,609.15","16,002.10",31788,"62,71,56,843.70",12033
10-Jan-22,EQ,"19,903.00","19,968.90","19,679.05","19,902.85","19,700.00","19,708.00","19,750.74","20,609.15","16,002.10",20617,"40,72,01,092.55",8270
07-Jan-22,EQ,"19,650.50","19,960.00","19,587.05","19,647.55","19,919.85","19,902.85","19,767.93","20,609.15","16,002.10",48983,"96,82,92,413.85",12881
06-Jan-22,EQ,"19,750.10","19,935.75","19,535.00","19,935.75","19,621.00","19,647.55","19,680.66","20,609.15","16,002.10",30709,"60,43,73,258.40",10011
05-Jan-22,EQ,"19,874.00","20,025.00","19,829.10","19,889.05","19,941.00","19,935.75","19,940.79","20,609.15","16,002.10",32432,"64,67,19,860.20",10758
04-Jan-22,EQ,"19,678.00","19,947.80","19,628.05","19,677.95","19,913.00","19,889.05","19,826.35","20,609.15","16,002.10",35034,"69,45,96,483.15",10300
03-Jan-22,EQ,"19,695.00","19,814.00","19,638.05","19,705.70","19,687.95","19,677.95","19,719.15","20,609.15","16,002.10",25869,"51,01,14,577.15",9311
31-Dec-21,EQ,"19,375.00","19,814.95","19,350.20","19,406.55","19,690.00","19,705.70","19,646.78","20,609.15","16,002.10",39887,"78,36,51,172.65",13048
30-Dec-21,EQ,"19,390.00","19,585.00","19,323.20","19,399.65","19,361.05","19,406.55","19,449.24","20,609.15","16,002.10",39868,"77,54,02,101.40",13134
29-Dec-21,EQ,"19,355.00","19,451.00","19,251.55","19,355.00","19,440.00","19,399.65","19,370.42","20,609.15","16,002.10",29269,"56,69,52,848.35",8172
28-Dec-21,EQ,"19,350.00","19,468.55","19,235.00","19,302.35","19,339.90","19,355.00","19,375.06","20,609.15","16,002.10",21049,"40,78,25,679.25",6825
27-Dec-21,EQ,"19,186.00","19,400.00","19,099.45","19,224.20","19,331.70","19,302.35","19,275.82","20,609.15","16,002.10",26588,"51,25,05,433.05",8469
24-Dec-21,EQ,"19,208.55","19,434.05","19,171.10","19,208.55","19,186.15","19,224.20","19,301.28","20,609.15","16,002.10",34220,"66,04,89,760.05",11193
23-Dec-21,EQ,"19,295.00","19,299.95","19,155.00","19,190.60","19,171.00","19,208.55","19,216.13","20,609.15","16,002.10",47569,"91,40,91,966.30",14680
22-Dec-21,EQ,"19,230.00","19,339.95","19,012.30","19,220.50","19,170.00","19,190.60","19,141.18","20,609.15","16,002.10",36612,"70,07,96,857.45",12195
21-Dec-21,EQ,"18,987.00","19,285.95","18,900.05","18,881.25","19,250.00","19,220.50","19,156.00","20,609.15","16,002.10",34678,"66,42,91,818.50",12770
20-Dec-21,EQ,"19,000.00","19,068.20","18,600.00","19,079.65","18,906.00","18,881.25","18,871.16","20,609.15","16,002.10",71310,"1,34,57,02,664.25",21168
17-Dec-21,EQ,"19,115.05","19,233.05","19,000.00","19,257.15","19,021.00","19,079.65","19,104.83","20,609.15","16,002.10",54278,"1,03,69,72,148.65",15683
16-Dec-21,EQ,"19,205.00","19,315.35","19,125.40","19,203.10","19,261.45","19,257.15","19,237.12","20,609.15","16,002.10",40417,"77,75,06,832.60",14364
15-Dec-21,EQ,"19,151.05","19,303.10","19,050.00","19,238.80","19,100.00","19,203.10","19,200.18","20,609.15","16,002.10",64909,"1,24,62,64,564.25",14388
14-Dec-21,EQ,"18,953.10","19,322.95","18,913.40","18,982.00","19,197.90","19,238.80","19,186.71","20,609.15","16,002.10",69067,"1,32,51,68,390.55",20105
13-Dec-21,EQ,"19,220.20","19,349.50","18,924.00","19,270.25","18,967.00","18,982.00","19,035.46","20,609.15","16,002.10",54490,"1,03,72,42,033.90",13093
10-Dec-21,EQ,"19,221.00","19,310.00","19,030.45","19,284.75","19,219.00","19,270.25","19,181.05","20,609.15","16,002.10",39449,"75,66,73,261.80",13019
09-Dec-21,EQ,"19,500.00","19,549.00","19,162.45","19,479.10","19,260.00","19,284.75","19,273.28","20,609.15","16,002.10",40522,"78,09,92,014.45",11955
08-Dec-21,EQ,"19,225.05","19,524.95","19,225.05","19,344.25","19,469.70","19,479.10","19,417.57","20,609.15","16,002.10",33578,"65,20,03,224.25",12911
07-Dec-21,EQ,"19,226.00","19,443.65","18,976.00","19,016.50","19,254.90","19,344.25","19,252.62","20,609.15","16,002.10",70429,"1,35,59,42,889.25",21705
06-Dec-21,EQ,"19,400.00","19,415.60","18,929.15","19,321.35","18,966.10","19,016.50","19,101.14","20,609.15","16,002.10",34927,"66,71,45,383.70",9247
03-Dec-21,EQ,"19,402.20","19,498.80","19,137.00","19,503.20","19,320.00","19,321.35","19,305.46","20,609.15","16,002.10",75448,"1,45,65,58,671.70",19384
02-Dec-21,EQ,"19,397.80","19,650.00","19,226.75","19,397.80","19,485.20","19,503.20","19,491.39","20,609.15","16,002.10",48600,"94,72,81,406.85",18075
01-Dec-21,EQ,"19,210.00","19,449.90","19,161.90","19,152.55","19,372.40","19,397.80","19,385.20","20,609.15","16,002.10",54812,"1,06,25,41,542.95",15367
30-Nov-21,EQ,"19,000.40","19,424.90","18,935.45","19,000.40","19,100.00","19,152.55","19,177.46","20,609.15","16,002.10",169780,"3,25,59,50,004.40",36686
29-Nov-21,EQ,"19,050.00","19,162.30","18,800.00","19,222.25","18,930.00","19,000.40","19,000.71","20,609.15","16,002.10",48107,"91,40,67,376.35",16913
26-Nov-21,EQ,"19,148.85","19,434.10","18,982.50","19,178.05","19,250.00","19,222.25","19,242.89","20,609.15","16,002.10",56441,"1,08,60,88,195.65",17055
25-Nov-21,EQ,"19,085.00","19,210.00","18,905.70","19,086.90","19,190.00","19,178.05","19,089.30","20,609.15","16,002.10",29745,"56,78,11,095.40",9297
24-Nov-21,EQ,"19,200.00","19,290.00","18,950.00","19,181.55","19,050.00","19,086.90","19,169.66","20,609.15","16,002.10",34355,"65,85,73,666.70",11516
23-Nov-21,EQ,"18,996.00","19,246.40","18,904.70","18,995.35","19,190.00","19,181.55","19,137.44","20,609.15","16,002.10",36960,"70,73,19,782.75",13246
22-Nov-21,EQ,"19,413.50","19,565.85","18,832.50","19,405.50","19,000.00","18,995.35","19,169.00","20,609.15","16,002.10",44138,"84,60,81,184.50",14143
18-Nov-21,EQ,"19,400.00","19,488.80","19,280.05","19,477.05","19,388.15","19,405.50","19,408.85","20,609.15","16,002.10",41607,"80,75,44,129.45",12266
17-Nov-21,EQ,"19,404.00","19,565.00","19,363.00","19,462.10","19,428.10","19,477.05","19,483.61","20,609.15","16,002.10",54276,"1,05,74,92,615.20",14207
16-Nov-21,EQ,"19,450.15","19,599.00","19,321.00","19,476.60","19,413.55","19,462.10","19,435.59","20,609.15","16,002.10",46120,"89,63,69,495.15",13929
15-Nov-21,EQ,"19,200.00","19,499.00","19,069.85","19,142.45","19,380.00","19,476.60","19,354.06","20,609.15","16,002.10",50833,"98,38,25,066.65",14547
12-Nov-21,EQ,"18,950.00","19,259.20","18,860.85","18,854.00","19,230.00","19,142.45","19,055.18","20,609.15","16,002.10",66512,"1,26,73,98,027.45",17184
11-Nov-21,EQ,"18,950.00","18,950.00","18,670.05","18,952.90","18,898.00","18,854.00","18,798.68","20,609.15","16,002.10",41956,"78,87,17,380.25",14724
10-Nov-21,EQ,"18,947.90","19,042.60","18,800.00","18,940.75","18,881.25","18,952.90","18,925.67","20,609.15","16,002.10",38059,"72,02,92,181.35",15051
09-Nov-21,EQ,"19,016.95","19,045.00","18,801.05","19,049.25","18,890.00","18,940.75","18,917.28","20,609.15","16,002.10",43648,"82,57,01,416.35",20083
08-Nov-21,EQ,"18,949.00","19,095.95","18,680.00","18,889.25","19,037.00","19,049.25","18,917.86","20,609.15","16,002.10",43312,"81,93,70,464.55",13524
04-Nov-21,EQ,"18,900.00","18,949.00","18,811.90","18,737.15","18,904.90","18,889.25","18,887.25","20,609.15","16,002.10",6905,"13,04,16,483.50",3058
03-Nov-21,EQ,"18,860.00","18,887.95","18,561.00","18,773.95","18,800.00","18,737.15","18,714.32","20,609.15","16,002.10",44479,"83,23,94,199.50",14227
02-Nov-21,EQ,"18,901.00","19,034.05","18,639.55","18,939.60","18,780.00","18,773.95","18,828.20","20,609.15","16,002.10",34949,"65,80,26,599.15",13838
01-Nov-21,EQ,"19,098.90","19,098.90","18,735.95","19,000.15","18,917.00","18,939.60","18,912.43","20,609.15","16,002.10",42571,"80,51,21,254.40",17673
29-Oct-21,EQ,"19,000.00","19,200.00","18,758.15","18,991.40","18,965.00","19,000.15","18,938.88","20,609.15","16,002.10",49275,"93,32,13,155.30",16009
28-Oct-21,EQ,"19,010.00","19,118.50","18,853.50","19,004.60","18,910.55","18,991.40","18,976.13","20,609.15","16,002.10",31450,"59,67,99,359.30",10057
27-Oct-21,EQ,"19,197.30","19,420.00","18,911.55","19,217.60","18,970.00","19,004.60","19,156.09","20,609.15","16,002.10",52882,"1,01,30,12,464.00",18316
26-Oct-21,EQ,"18,679.90","19,280.00","18,638.95","18,696.25","19,201.00","19,217.60","19,013.02","20,609.15","16,002.10",106658,"2,02,78,90,325.45",19827
25-Oct-21,EQ,"19,000.00","19,000.95","18,604.35","19,006.70","18,682.00","18,696.25","18,714.70","20,609.15","16,002.10",54146,"1,01,33,26,103.55",15227
22-Oct-21,EQ,"19,438.00","19,438.00","18,850.00","19,233.15","18,953.35","19,006.70","19,067.92","20,609.15","15,425.05",45515,"86,78,76,203.90",12953
21-Oct-21,EQ,"19,460.00","19,680.00","19,056.70","19,277.65","19,271.00","19,233.15","19,234.13","20,609.15","15,425.05",75962,"1,46,10,62,798.15",23098
20-Oct-21,EQ,"19,300.00","20,200.00","19,050.45","19,368.45","19,269.00","19,277.65","19,511.19","20,609.15","15,425.05",217769,"4,24,89,31,938.15",54167
19-Oct-21,EQ,"19,475.00","19,732.05","19,284.05","19,438.45","19,406.55","19,368.45","19,513.23","20,609.15","15,425.05",59302,"1,15,71,73,385.00",17193
18-Oct-21,EQ,"19,600.00","19,600.00","19,220.00","19,325.40","19,400.00","19,438.45","19,385.39","20,609.15","15,425.05",56303,"1,09,14,55,469.15",16892
14-Oct-21,EQ,"19,394.00","19,428.75","19,225.00","19,320.65","19,356.95","19,325.40","19,322.47","20,609.15","15,375.00",42190,"81,52,15,211.25",11931
13-Oct-21,EQ,"19,500.00","19,605.05","19,226.05","19,415.70","19,320.00","19,320.65","19,326.98","20,609.15","15,375.00",53925,"1,04,22,07,308.65",18140
12-Oct-21,EQ,"19,068.90","19,450.00","18,970.05","19,084.65","19,424.50","19,415.70","19,211.63","20,609.15","15,375.00",72249,"1,38,80,21,149.45",19533
11-Oct-21,EQ,"19,021.00","19,195.50","19,002.65","18,986.45","19,070.00","19,084.65","19,084.03","20,609.15","15,375.00",38802,"74,04,98,465.15",12786
08-Oct-21,EQ,"19,055.00","19,179.95","18,937.55","19,045.65","19,025.00","18,986.45","19,029.22","20,609.15","15,375.00",87246,"1,66,02,23,243.65",20170
07-Oct-21,EQ,"19,200.80","19,304.20","18,955.35","19,157.15","19,040.00","19,045.65","19,125.64","20,609.15","15,375.00",47695,"91,21,97,227.95",14455
06-Oct-21,EQ,"19,444.90","19,624.25","19,078.00","19,395.55","19,103.80","19,157.15","19,288.89","20,609.15","15,375.00",72608,"1,40,05,27,410.40",17703
05-Oct-21,EQ,"19,500.00","19,587.05","19,344.85","19,492.95","19,400.00","19,395.55","19,448.80","20,609.15","15,375.00",27328,"53,14,96,810.00",8908
04-Oct-21,EQ,"19,549.95","19,650.00","19,362.05","19,549.95","19,498.00","19,492.95","19,514.10","20,609.15","15,375.00",32796,"63,99,84,544.45",10857
01-Oct-21,EQ,"19,445.00","19,644.95","19,252.05","19,445.55","19,557.00","19,549.95","19,426.48","20,609.15","15,375.00",39869,"77,45,14,189.95",14432
30-Sep-21,EQ,"19,478.30","19,589.95","19,316.15","19,506.75","19,422.00","19,445.55","19,452.05","20,609.15","15,375.00",44373,"86,31,45,912.80",15679
29-Sep-21,EQ,"19,544.75","19,700.00","19,421.65","19,544.75","19,474.00","19,506.75","19,532.81","20,609.15","15,375.00",46295,"90,42,71,318.45",12856
28-Sep-21,EQ,"19,690.00","19,718.65","19,459.05","19,642.20","19,507.00","19,544.75","19,582.61","20,609.15","15,375.00",57686,"1,12,96,42,508.15",13626
27-Sep-21,EQ,"19,900.00","19,900.00","19,601.10","19,864.25","19,624.00","19,642.20","19,695.95","20,609.15","15,375.00",45974,"90,55,01,525.25",13776
24-Sep-21,EQ,"19,927.00","19,980.00","19,800.00","19,839.00","19,845.00","19,864.25","19,866.36","20,609.15","15,100.00",41894,"83,22,81,106.50",10943
23-Sep-21,EQ,"20,000.00","20,121.00","19,820.00","19,925.20","19,844.00","19,839.00","19,914.92","20,609.15","15,100.00",53724,"1,06,99,08,941.55",14975
22-Sep-21,EQ,"20,173.85","20,173.85","19,810.10","20,189.55","19,893.60","19,925.20","19,975.65","20,609.15","15,100.00",107523,"2,14,78,41,644.75",24079
21-Sep-21,EQ,"20,200.00","20,330.00","20,002.15","20,322.60","20,138.85","20,189.55","20,228.64","20,609.15","15,100.00",108411,"2,19,30,06,829.60",18866
20-Sep-21,EQ,"20,125.00","20,386.00","20,101.00","20,175.70","20,320.00","20,322.60","20,313.93","20,609.15","15,100.00",91513,"1,85,89,88,681.30",15906
17-Sep-21,EQ,"20,155.00","20,299.00","20,100.05","20,027.85","20,227.00","20,175.70","20,209.46","20,609.15","15,100.00",95129,"1,92,25,05,727.15",16249
16-Sep-21,EQ,"20,106.05","20,241.70","19,970.00","20,119.20","20,023.95","20,027.85","20,057.50","20,609.15","15,100.00",51265,"1,02,82,47,564.70",12144
15-Sep-21,EQ,"20,369.85","20,370.00","20,087.90","20,230.45","20,120.00","20,119.20","20,183.63","20,609.15","15,100.00",37606,"75,90,25,589.10",10487
14-Sep-21,EQ,"20,450.00","20,609.15","20,180.00","20,452.25","20,242.00","20,230.45","20,303.84","20,609.15","15,100.00",59185,"1,20,16,82,652.25",16381
13-Sep-21,EQ,"20,300.00","20,500.00","20,230.00","20,457.20","20,429.00","20,452.25","20,426.84","20,530.00","15,100.00",37503,"76,60,67,825.90",13287
09-Sep-21,EQ,"19,910.00","20,525.00","19,840.40","19,839.60","20,350.05","20,457.20","20,305.95","20,530.00","15,100.00",110361,"2,24,09,84,758.90",29693
08-Sep-21,EQ,"20,300.00","20,530.00","19,785.00","20,368.45","19,900.00","19,839.60","19,938.08","20,530.00","15,100.00",172373,"3,43,67,86,105.70",31670
07-Sep-21,EQ,"20,166.15","20,392.70","20,166.15","20,223.20","20,310.00","20,368.45","20,331.27","20,392.70","15,100.00",34153,"69,43,73,778.00",12503
06-Sep-21,EQ,"20,260.15","20,348.00","20,160.00","20,266.65","20,177.00","20,223.20","20,242.42","20,348.00","15,100.00",34069,"68,96,39,066.75",9136
03-Sep-21,EQ,"20,250.00","20,343.00","20,101.05","20,240.60","20,210.15","20,266.65","20,230.60","20,343.00","15,100.00",46978,"95,03,93,028.35",15547
02-Sep-21,EQ,"19,874.00","20,290.00","19,761.00","19,826.85","20,242.00","20,240.60","20,073.17","20,325.00","15,100.00",78577,"1,57,72,89,283.50",23048
01-Sep-21,EQ,"19,746.80","19,890.00","19,552.10","19,467.75","19,805.00","19,826.85","19,745.62","20,325.00","15,100.00",104843,"2,07,01,90,507.70",24952
31-Aug-21,EQ,"19,745.00","19,839.95","19,350.00","19,742.25","19,500.00","19,467.75","19,507.43","20,325.00","15,100.00",227370,"4,43,54,04,577.05",30946
30-Aug-21,EQ,"20,050.00","20,122.50","19,684.25","19,957.35","19,736.00","19,742.25","19,837.55","20,325.00","15,100.00",133958,"2,65,73,99,096.45",19788
27-Aug-21,EQ,"20,100.00","20,100.00","19,896.00","20,052.70","19,967.00","19,957.35","19,961.28","20,325.00","15,100.00",35104,"70,07,20,658.10",11745
26-Aug-21,EQ,"19,974.95","20,119.70","19,805.55","19,909.85","20,030.00","20,052.70","19,969.76","20,325.00","15,100.00",63204,"1,26,21,68,983.20",17070
25-Aug-21,EQ,"19,786.00","20,325.00","19,786.00","19,779.85","19,848.95","19,909.85","20,048.41","20,325.00","15,100.00",100159,"2,00,80,28,220.20",29716
24-Aug-21,EQ,"20,100.00","20,199.00","19,665.00","20,021.05","19,740.00","19,779.85","19,807.84","20,199.00","15,100.00",83084,"1,64,57,14,204.15",20985
23-Aug-21,EQ,"19,700.00","20,095.00","19,557.65","19,571.25","19,967.00","20,021.05","19,826.35","20,095.00","15,100.00",148742,"2,94,90,11,032.85",37712
20-Aug-21,EQ,"18,555.25","19,641.10","18,555.25","18,911.00","19,500.00","19,571.25","19,256.26","19,641.10","15,100.00",143107,"2,75,57,05,230.55",32493
18-Aug-21,EQ,"18,751.00","18,969.00","18,750.05","18,732.55","18,912.40","18,911.00","18,850.04","18,969.00","15,100.00",39988,"75,37,75,223.30",12592
17-Aug-21,EQ,"18,350.00","18,797.45","18,301.40","18,295.25","18,726.00","18,732.55","18,584.23","18,844.00","15,100.00",75201,"1,39,75,52,395.35",22270
16-Aug-21,EQ,"18,269.55","18,499.00","18,177.15","18,269.55","18,338.95","18,295.25","18,349.69","18,844.00","15,100.00",44971,"82,52,03,704.55",11967
13-Aug-21,EQ,"18,199.70","18,290.05","18,131.70","18,133.85","18,255.00","18,269.55","18,237.06","18,844.00","15,100.00",41123,"74,99,62,655.90",15851
12-Aug-21,EQ,"18,180.80","18,247.95","18,080.00","18,167.80","18,110.00","18,133.85","18,159.89","18,844.00","15,100.00",24494,"44,48,08,467.05",8851
11-Aug-21,EQ,"18,315.00","18,315.00","18,025.35","18,273.30","18,132.00","18,167.80","18,150.27","18,844.00","15,100.00",34985,"63,49,87,265.35",10333
10-Aug-21,EQ,"18,210.00","18,370.70","18,085.10","18,202.30","18,230.00","18,273.30","18,265.26","18,844.00","15,100.00",61467,"1,12,27,10,539.95",18308
09-Aug-21,EQ,"18,070.00","18,235.00","18,020.65","18,020.65","18,200.00","18,202.30","18,156.72","18,844.00","15,100.00",30636,"55,62,49,264.80",10025
06-Aug-21,EQ,"18,200.00","18,208.00","17,980.00","18,208.75","18,057.90","18,020.65","18,026.49","18,844.00","15,100.00",38374,"69,17,48,692.15",12803
05-Aug-21,EQ,"18,150.00","18,284.10","18,002.00","18,057.35","18,165.20","18,208.75","18,144.77","18,844.00","15,100.00",37964,"68,88,48,182.40",11145
04-Aug-21,EQ,"18,294.10","18,349.95","18,017.10","18,284.10","18,049.00","18,057.35","18,144.62","18,844.00","15,100.00",40822,"74,06,99,744.65",12803
03-Aug-21,EQ,"17,670.20","18,380.00","17,654.00","17,714.65","18,298.05","18,284.10","18,073.56","18,844.00","15,100.00",63128,"1,14,09,47,390.10",18985
02-Aug-21,EQ,"17,795.80","17,900.80","17,675.00","17,702.65","17,701.00","17,714.65","17,774.12","18,844.00","15,100.00",31974,"56,83,09,781.30",11227
30-Jul-21,EQ,"17,914.75","17,955.95","17,655.05","17,914.75","17,740.00","17,702.65","17,773.89","18,844.00","15,100.00",83370,"1,48,18,09,548.45",23296
29-Jul-21,EQ,"17,950.00","18,200.00","17,780.00","18,022.55","17,950.00","17,914.75","17,898.93","18,844.00","15,100.00",135536,"2,42,59,49,002.75",30066
28-Jul-21,EQ,"18,334.00","18,334.00","17,901.00","18,226.10","18,000.00","18,022.55","18,074.70","18,844.00","15,100.00",87637,"1,58,40,12,203.60",20077
